ClientType,Cts,DimIp,DimIsp,DimCdndomain,DimCdnip,DimCoderatebps,DimHeartType,DimIsInBackground,DimLine,DimNetworktype,DimPlatform,DimStream,DimStreamUrl,DimVersion,FieldVideoBadQuality,InsertTs,LogTime,Systs,Minute,Innerreporttime,Innerfilepath,Day,Hour
sdk_video_bad_quality_ratio,1764730623,49.118.245.170,chinatelecom.com.cn,113.201.243.11:23530,113.201.243.11,8000000,1,0,19,wifi,ios,,http://113.201.243.11:23530/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_null.flv?codec=264&connectid=oq29lonbjehslh0y&ctype=huya_ios_pip&domain=qn.flv.huya.com&fs=gctex&hxtype=0&seqid=380405843&t=3&uid=1199593381874&uuid=1199593381874&ver=1&wssecret=185e70cf09ebc5ee23d4fc4a19624f33&wstime=692fb40b,9.9.0,0,1764730631854,1764730623,1764730631,55,1764730631995604967,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730628,106.146.27.132,KDDI Corporation,qn.flv.huya.com,114.230.94.217,500000,1,,19,5g,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=2211852553&uuid=2211852553&wssecret=8941aff5338fa7b89e784fb358c6a9c0&wstime=692fa7ad&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ios&fs=gctex&ratio=500&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764730641561,1764730628,1764730641,55,1764730642021694718,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730605,39.170.138.111,chinamobile.com,39.173.154.7:23817,39.173.154.7,4000000,1,0,19,wifi,mac_kiwi,,http://39.173.154.7:23817/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=ya9duwz-jotalh0y&ctype=huya_commserver&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=2785461444&t=3&uid=1470390459210&uuid=1470390459210&wssecret=1c6676035a1d4fe3d7bc4884e4e56b36&wstime=6930f6b5,2.0.3,0,1764730622849,1764730605,1764730622,55,1764730623128679592,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764730625,111.27.9.129,chinamobile.com,qn.flv.huya.com,,500000,2,,19,,webh5_adr,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=76064fceb41af60692920d764c9e13e8&wstime=6930f880&seqid=11281567336982&ctype=huya_wap&ver=1&fs=bgct&ratio=500&dmod=mseh-0&sdkpcdn=2_1&uid=9516836712300&uuid=1252145656&t=103&sv=202510241731&sdk_sid=1764730011146&a_block=0,,,1764730626491,1764730625,1764730625,55,1764730626993849169,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730607,223.87.186.20,chinamobile.com,112.44.250.35:23899,112.44.250.35,4000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://112.44.250.35:23899/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=q3pyu5bwrlbklh0y&ctype=huya_ios&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=3204798850&streamtype=0&t=3&uid=2605909236328&uuid=2605909236328&ver=1&wssecret=95880df24d42b37ef668f49e319ba5e3&wstime=6930f6f0,13.0.60,0,1764730626701,1764730607,1764730626,55,1764730627213745968,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730610,180.74.66.48,Webe Digital Sdn. Bhd.,qn.flv.huya.com,114.230.92.150,8000000,1,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1652129326&uuid=1652129326&wssecret=476f81ffab86b2c95616c9331db879f0&wstime=692fa794&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&startpts=6928050&sdkpcdn=1_1,12.2.66,,1764730623701,1764730610,1764730623,55,1764730624206861848,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730614,123.123.44.245,chinaunicom.com,qn.flv.huya.com,110.242.48.113,4000000,1,0,19,wifi,ipad,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1869634419&uuid=1869634419&wssecret=7cbbf544a0c4ac391f2bcd70458d7b77&wstime=692fa6ce&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ipad&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,5.1.2,0,1764730622625,1764730614,1764730621,55,1764730623508787510,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730625,117.182.107.49,chinamobile.com,qn.flv.huya.com,120.240.166.157,4000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=ec8e962d501c20590adec869e7c54cba&wstime=692fa727&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&ratio=4000&uid=1199563985742&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764730626647,1764730625,1764730626,55,1764730627502271083,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730625,39.170.138.111,chinamobile.com,39.173.154.7:23817,39.173.154.7,4000000,1,0,19,wifi,mac_kiwi,,http://39.173.154.7:23817/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=ya9duwz-jotalh0y&ctype=huya_commserver&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=2785461444&t=3&uid=1470390459210&uuid=1470390459210&wssecret=1c6676035a1d4fe3d7bc4884e4e56b36&wstime=6930f6b5,2.0.3,0,1764730642696,1764730625,1764730642,55,1764730643499433818,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764730645,182.126.221.203,chinaunicom.com,qn.flv.huya.com,,2000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=a7b346ab60d2bd616aabb28637aea5c1&wstime=692fa7fb&seqid=3024252453741&ctype=huya_webh5&ver=1&fs=gctex&ratio=2000&dmod=wcs-25&sdkpcdn=2_2&u=1259944062017&t=100&sv=2511190158&sdk_sid=1764730302448&a_block=0&startpts=7032050,2511201047,,1764730644981,1764730645,1764730644,55,1764730645498937952,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730643,182.189.2.34,Soft X,qn.flv.huya.com,124.236.65.43,2000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=2214135710&uuid=2214135710&wssecret=2467d602f89498e99deb8f75a0883a28&wstime=692fa5bc&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=2000&streamtype=0&t=3&hxtype=0&sdkpcdn=1_1,13.0.60,,1764730651611,1764730643,1764730650,55,1764730651994498746,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764730652,111.27.9.129,chinamobile.com,qn.flv.huya.com,,2000000,2,,19,,webh5_adr,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=2daf7c543d8270acbce557961476a997&wstime=6930f893&seqid=3235222827241&ctype=tars_mobile&ver=1&fs=bgct&t=103&ratio=2000&dmod=mseh-0&sdkpcdn=2_1&uid=1470492183000&uuid=1885178001&t=103&sv=202510241731&sdk_sid=1764730644172&a_block=0,,,1764730653624,1764730652,1764730653,55,1764730654500527457,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730630,120.239.78.91,chinamobile.com,120.241.228.79:23880,120.241.228.79,4000000,1,,19,wifi,adr,,http://120.241.228.79:23880/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=-kyrmrcdc3ofkn0y&ctype=huya_adr&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1618447821&t=2&uid=2225881629&uuid=2225881629&wssecret=e5b8b42ea95d726f632b171c8e951ca4&wstime=6930ed0c&t=2&hxtype=0,7.21.2,0,1764730633685,1764730630,1764730633,55,1764730634129200872,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730625,113.116.224.253,chinatelecom.com.cn,qn.flv.huya.com,125.94.43.142,4000000,1,,19,wifi,ios,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1279522606038&uuid=1279522606038&wssecret=95a2d0ff02b4274a37da4c1df4f51358&wstime=692fa7b6&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&ratio=4000&streamtype=0&t=3&hxtype=0&startpts=7074999&sdkpcdn=3_5,13.0.60,,1764730645550,1764730625,1764730644,55,1764730645991790597,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730643,49.118.245.170,chinatelecom.com.cn,113.201.243.11:23530,113.201.243.11,8000000,1,0,19,wifi,ios,,http://113.201.243.11:23530/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_null.flv?codec=264&connectid=oq29lonbjehslh0y&ctype=huya_ios_pip&domain=qn.flv.huya.com&fs=gctex&hxtype=0&seqid=380405843&t=3&uid=1199593381874&uuid=1199593381874&ver=1&wssecret=185e70cf09ebc5ee23d4fc4a19624f33&wstime=692fb40b,9.9.0,0,1764730652253,1764730643,1764730651,55,1764730653128885380,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730654,123.123.44.245,chinaunicom.com,qn.flv.huya.com,110.242.48.113,4000000,1,0,19,wifi,ipad,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1869634419&uuid=1869634419&wssecret=7cbbf544a0c4ac391f2bcd70458d7b77&wstime=692fa6ce&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ipad&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,5.1.2,0,1764730662564,1764730654,1764730662,55,1764730663212441349,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730645,117.182.107.49,chinamobile.com,qn.flv.huya.com,120.240.166.157,4000000,1,,19,0,pc_exe,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=ec8e962d501c20590adec869e7c54cba&wstime=692fa727&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_pc_exe&fs=gctex&ratio=4000&uid=1199563985742&t=0&hxtype=0&sdkpcdn=1_1,7040103,0,1764730646252,1764730645,1764730645,55,1764730646993989322,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730649,120.239.78.91,chinamobile.com,120.241.228.79:23880,120.241.228.79,4000000,1,,19,wifi,adr,,http://120.241.228.79:23880/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=-kyrmrcdc3ofkn0y&ctype=huya_adr&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=1618447821&t=2&uid=2225881629&uuid=2225881629&wssecret=e5b8b42ea95d726f632b171c8e951ca4&wstime=6930ed0c&t=2&hxtype=0,7.21.2,0,1764730653562,1764730649,1764730653,55,1764730653994420623,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730634,123.123.44.245,chinaunicom.com,qn.flv.huya.com,110.242.48.113,4000000,1,0,19,wifi,ipad,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1869634419&uuid=1869634419&wssecret=7cbbf544a0c4ac391f2bcd70458d7b77&wstime=692fa6ce&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_ipad&fs=bgct&codec=264&ratio=4000&t=3&hxtype=0,5.1.2,0,1764730643083,1764730634,1764730642,55,1764730643216010151,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730635,183.42.160.166,chinatelecom.com.cn,qn.flv.huya.com,240e:97c:20:701::22,500000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1279541937302&uuid=1279541937302&wssecret=73b427fcd0d1f69e1d3b8cc214d4e010&wstime=692fa7a8&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=500&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.6.82,100,1764730644610,1764730635,1764730643,55,1764730644995796907,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730630,180.74.66.48,Webe Digital Sdn. Bhd.,qn.flv.huya.com,114.230.92.150,8000000,1,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1652129326&uuid=1652129326&wssecret=476f81ffab86b2c95616c9331db879f0&wstime=692fa794&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&startpts=6928050&sdkpcdn=1_1,12.2.66,,1764730644610,1764730630,1764730643,55,1764730644995796907,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730646,42.87.139.12,chinaunicom.com,60.18.189.31:23170,60.18.189.31,4000000,1,,19,0,pc_exe,,http://60.18.189.31:23170/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=tenovta3rkodkn0y&ctype=huya_pc_exe&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=1211878900&t=0&u=1916198538&uid=2322740958&ver=1&wssecret=1906abb6c37e17f51fdc7cd9d04baa0f&wstime=692f9cd6,7040103,0,1764730644700,1764730646,1764730644,55,1764730644995796907,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
web_video_bad_quality_ratio,1764730643,118.238.208.200,Sony Network Communications Inc.,qn.flv.huya.com,,8000000,1,,19,,webh5,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,https://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?wssecret=5b08f6fd77fc8a85795cb201f69ab993&wstime=692f994c&seqid=2964382788396&ctype=huya_webh5&ver=1&fs=gctex&dmod=mseh-0&sdkpcdn=1_1&u=1198588470353&t=100&sv=2511190158&sdk_sid=1764723675370&a_block=0,2511201047,,1764730645670,1764730643,1764730645,55,1764730646213730816,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730626,223.87.186.20,chinamobile.com,112.44.250.35:23899,112.44.250.35,4000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://112.44.250.35:23899/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=q3pyu5bwrlbklh0y&ctype=huya_ios&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=3204798850&streamtype=0&t=3&uid=2605909236328&uuid=2605909236328&ver=1&wssecret=95880df24d42b37ef668f49e319ba5e3&wstime=6930f6f0,13.0.60,0,1764730647626,1764730626,1764730647,55,1764730648498254520,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730633,112.142.8.137,TOT Public Company Limited,qn.flv.huya.com,125.94.43.142,8000000,1,0,19,wifi,ios,1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1469471335610&uuid=1469471335610&wssecret=5840e33c699953bb6883804c18015095&wstime=692fa565&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-ios&fs=gctex&streamtype=0&t=3&hxtype=0&startpts=6388050&sdkpcdn=1_1,13.0.60,0,1764730650711,1764730633,1764730649,55,1764730651212815298,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730645,39.170.138.111,chinamobile.com,39.173.154.7:23817,39.173.154.7,4000000,1,0,19,wifi,mac_kiwi,,http://39.173.154.7:23817/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_264_4000.flv?codec=264&connectid=ya9duwz-jotalh0y&ctype=huya_commserver&domain=qn.flv.huya.com&fs=bgct&hxtype=0&ratio=4000&seqid=2785461444&t=3&uid=1470390459210&uuid=1470390459210&wssecret=1c6676035a1d4fe3d7bc4884e4e56b36&wstime=6930f6b5,2.0.3,0,1764730662864,1764730645,1764730662,55,1764730663130148338,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730655,116.21.130.116,chinatelecom.com.cn,qn.flv.huya.com,240e:97c:20:701::22,500000,1,1,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1279541937302&uuid=1279541937302&wssecret=73b427fcd0d1f69e1d3b8cc214d4e010&wstime=692fa7a8&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&ratio=500&streamtype=0&t=2&hxtype=0&sdkpcdn=1_1,12.6.82,,1764730664623,1764730655,1764730663,55,1764730665498731848,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730666,42.87.139.12,chinaunicom.com,60.18.189.31:23170,60.18.189.31,4000000,1,,19,0,pc_exe,,http://60.18.189.31:23170/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc_cxdexxtpl_huyaxsrcx_null_4000.flv?connectid=tenovta3rkodkn0y&ctype=huya_pc_exe&domain=qn.flv.huya.com&fs=gctex&hxtype=0&ratio=4000&sdkpcdn=1_1&seqid=1211878900&t=0&u=1916198538&uid=2322740958&ver=1&wssecret=1906abb6c37e17f51fdc7cd9d04baa0f&wstime=692f9cd6,7040103,0,1764730664623,1764730666,1764730663,55,1764730665498731848,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730650,180.74.66.48,Webe Digital Sdn. Bhd.,qn.flv.huya.com,114.230.92.150,8000000,1,,19,wifi,adr,,http://qn.flv.huya.com/src/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus.flv?uid=1652129326&uuid=1652129326&wssecret=476f81ffab86b2c95616c9331db879f0&wstime=692fa794&fm=rfdxoejjsjnonkrkddzuwv8kmf8kmv8kml8kmw%3d%3d&ctype=huya_hysdk-adr&fs=gctex&streamtype=0&t=2&hxtype=0&startpts=6928050&sdkpcdn=1_1,12.2.66,,1764730664623,1764730650,1764730663,55,1764730665498731848,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730646,120.228.113.110,chinamobile.com,36.158.249.250:23912,36.158.249.250,8000000,1,,19,wifi,adr,,http://36.158.249.250:23912/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc.flv?connectid=u9z1fk4n1vjyk30y&ctype=huya_hysdk-adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&sdkpcdn=1_1&seqid=1782422601&streamtype=0&t=2&u=4181043547&uid=1543058857&uuid=1543058857&ver=1&wssecret=908421e672e30e4b01460961c2a135eb&wstime=692fa006,12.6.62,,1764730647693,1764730646,1764730647,55,1764730647990324388,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730646,120.228.113.110,chinamobile.com,36.158.249.250:23912,36.158.249.250,8000000,1,1,19,wifi,adr,,http://36.158.249.250:23912/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc.flv?connectid=u9z1fk4n1vjyk30y&ctype=huya_hysdk-adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&sdkpcdn=1_1&seqid=1782422601&streamtype=0&t=2&u=4181043547&uid=1543058857&uuid=1543058857&ver=1&wssecret=908421e672e30e4b01460961c2a135eb&wstime=692fa006,12.6.62,,1764730647693,1764730646,1764730647,55,1764730647990324388,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
sdk_video_bad_quality_ratio,1764730646,120.228.113.110,chinamobile.com,36.158.249.250:23912,36.158.249.250,8000000,2,1,19,wifi,adr,,http://36.158.249.250:23912/huyacdn/1724691-1724691-7407491440705536-3572838-10057-a-0-1-imgplus_sxrxc.flv?connectid=u9z1fk4n1vjyk30y&ctype=huya_hysdk-adr&domain=qn.flv.huya.com&fs=gctex&hxtype=0&sdkpcdn=1_1&seqid=1782422601&streamtype=0&t=2&u=4181043547&uid=1543058857&uuid=1543058857&ver=1&wssecret=908421e672e30e4b01460961c2a135eb&wstime=692fa006,12.6.62,,1764730647693,1764730646,1764730647,55,1764730647990324388,s3a://miku-stats/log/miku/366/huyabiz_quality_report_log/huyabiz_quality_report_log/day=20251203/hour=10/1bbc5172-3239-4c34-9956-77dd83a91fe5.zstd.parquet,20251203,10
